"Character","Move","onBlock","plnCmd","airmove","followUp","projectile","moveType","health","stun","vgauge1","vgauge2","fDash","bDash","fWalk","bWalk","throwHurt","throwRange","Damage","Stun"
"Seth","Install Art | [Karin] Late Tenko",-10,"MP+MK (Karin Late Tenko)","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","Install Art | [Karin] Orochi",-2,"MP+MK (Karin Orochi)","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Install Art | [Ken] Shoryuken",-34,"MP+MK (Ken)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,140,150
"Seth","Install Art | [Kolin] Silver Edge",-10,"MP+MK (Kolin Silver Edge)","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Laura] Thunder Clap lvl 1",-5,"MP+MK (Laura Fireball lvl 1)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,60
"Seth","Install Art | [Laura] Thunder Clap lvl 2",0,"MP+MK (Laura Fireball lvl 2)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,90
"Seth","Install Art | [Laura] Thunder Clap lvl 3",18,"MP+MK (Laura Fireball lvl 3)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,120
"Seth","Install Art | [Lucia] Fire Spinner",-4,"MP+MK (Lucia)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,100
"Seth","Install Art | [M. Bison] Double Knee Press",-2,"MP+MK (Dictator)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Menat] Soul Sphere",-8,"MP+MK (Menat Soul Sphere)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,40,70
"Seth","Install Art | [Menat] Soul Sphere: Ankh",1,"MP+MK (Menat Soul Sphere: Ankh)","False","True","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,40,70
"Seth","Install Art | [Nash] Sonic Scythe",-10,"MP+MK (Nash)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,100
"Seth","Install Art | [Necalli] The Disc's Guidance",-6,"MP+MK (Necalli Lunge)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,150
"Seth","Install Art | [Necalli] The Disc's Guidance (V-Trigger)",-6,"MP+MK (Necalli Lunge (V-Trigger))","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,140,150
"Seth","Install Art | [Poison] Love Me Tender",-4,"MP+MK (Poison)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,100
"Seth","Install Art | [Rashid] Eagle Spike",-20,"MP+MK (Rashid)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [R.Mika] Shooting Peach",-12,"MP+MK (R.Mika)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Ryu] Hadoken",-6,"MP+MK (Ryu)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","Install Art | [Sagat] Tiger Knee",-7,"MP+MK (Sagat)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Sakura] Shunpukyaku ",-2,"MP+MK (Sakura)","True","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","Install Art | [Seth] Brutal Impact",-13,"MP+MK (Seth)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,150
"Seth","Install Art | [Urien] Chariot Tackle",-5,"MP+MK (Urien)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,150
"Seth","Install Art | [Vega] Crimson Terror",-6,"MP+MK (Claw)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","Install Art | [Zeku - Old] Bushin Gram - Teki",-14,"MP+MK (Zeku - Old)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,100
"Seth","Install Art | [Zeku - Old] Bushin Gram - Teki (Projectile)",-4,"MP+MK (Zeku - Old) (Gram Projectile)","False","False","True","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,100
"Seth","Install Art | [Zeku - Young] Hozanto",-6,"MP+MK (Zeku - Young)","False","False","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,150
"Seth","Hecatoncheires Glide",-2,"MP+MK (VS2) > qcf+P","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,120
"Seth","Mad Spiral",-39,"MP+MK (VS2) > f,df,f+P","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,150
"Seth","Spin Pendulum",-9,"MP+MK (VS2) > qcb+K","False","True","False","vskill",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,120
"Seth","Calamity Shutter",-2,"f+PPP","False","False","False","alpha",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,0
"Seth","Hell's Punishment",-2,"MK+HP","False","True","False","vbreak",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,0
"Seth","LP Hecatoncheires",-4,"qcf+LP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,120
"Seth","MP Hecatoncheires",-4,"qcf+MP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,120
"Seth","HP Hecatoncheires",-2,"qcf+HP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,120
"Seth","EX Hecatoncheires",-2,"qcf+PP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,120,150
"Seth","LP Mad Cradle",-25,"f,d,df+LP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","MP Mad Cradle",-33,"f,d,df+MP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,100
"Seth","HP Mad Cradle",-41,"f,d,df+HP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,60,150
"Seth","EX Mad Cradle",-35,"f,d,df+PP","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,150,150
"Seth","LK Cruel Disaster",-8,"qcb+LK","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,100
"Seth","MK Cruel Disaster",-4,"qcb+MK","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,120
"Seth","HK Cruel Disaster",2,"qcb+HK","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","EX Cruel Disaster",-12,"qcb+KK","False","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,100,150
"Seth","LK Annihilate Sword",-4,"qcb+LK (air)","True","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,70,150
"Seth","MK Annihilate Sword",-5,"qcb+MK (air)","True","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,80,150
"Seth","HK Annihilate Sword",-5,"qcb+HK (air)","True","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,90,150
"Seth","EX Annihilate Sword",-7,"qcb+KK (air)","True","False","False","special",900,900,600,600,16,23,0.047,0.032,0.25,0.8,130,200
"Seth","Tanden Destruction",-30,"qcf,qcf+P","False","False","False","super",900,900,600,600,16,23,0.047,0.032,0.25,0.8,330,0
"Urien","Stand LP",2,"LP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,30,70
"Urien","Stand MP",3,"MP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","Stand HP",-2,"HP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand HP (hold)",5,"HP (hold)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Stand HP (release)",-2,"HP (release)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand LK",3,"LK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,40,70
"Urien","Stand MK",-2,"MK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","Stand HK (large)",-3,"HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand HK (hold) (large)",2,"HK (hold)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Stand HK (crouch large)",-2,"HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand HK (hold) (crouch large)",2,"HK (hold)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Stand HK",-2,"HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand HK (hold)",2,"HK (hold)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Stand HK (crouch)",-1,"HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Stand HK (hold) (crouch)",2,"HK (hold)","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Crouch LP",1,"d+LP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,30,70
"Urien","Crouch MP",0,"d+MP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","Crouch HP",-17,"d+HP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,70
"Urien","Crouch MK",-2,"d+MK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","Crouch HK",-14,"d+HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","Quarrel Punch",-2,"f+MP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,70,100
"Urien","Terrible Smash",-8,"f+HP","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,80,150
"Urien","Quarrel Kick",-4,"df+HK","False","False","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","Killer Straight",-4,"LP > MP","False","True","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,75,142
"Urien","Break Rush",-8,"f+MP > f+HP","False","True","False","normal",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,124,235
"Urien","1st Aegis Reflector (far)",17,"HP+HK (VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","1st Aegis Reflector (close)",17,"b+HP+HK (VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","1st Aegis Reflector (air)",17,"d+HP+HK (VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","2nd Aegis Reflector (far)",17,"HP+HK (2nd VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","2nd Aegis Reflector (close)",17,"b+HP+HK (2nd VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","2nd Aegis Reflector (air)",17,"d+HP+HK (2nd VT1)","False","False","True","vtrigger",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,20,0
"Urien","Anger Snap Fist",-2,"f+PPP","False","False","False","alpha",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,0
"Urien","Tyrant Kick",-2,"MK+HP","False","True","False","vbreak",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,0
"Urien","LK Chariot Tackle",-5,"b,f+LK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,80,150
"Urien","MK Chariot Tackle",-9,"b,f+MK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,150
"Urien","HK Chariot Tackle",-6,"b,f+HK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","EX Chariot Tackle",-2,"b,f+KK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,150,200
"Urien","LK Violence Knee Drop",-4,"d,u+LK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,200
"Urien","MK Violence Knee Drop",-7,"d,u+MK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,200
"Urien","HK Violence Knee Drop",-8,"d,u+HK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,200
"Urien","EX Violence Knee Drop",-1,"d,u+KK","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,150,200
"Urien","LP Dangerous Headbutt",-2,"d,u+LP","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,100,150
"Urien","MP Dangerous Headbutt",-2,"d,u+MP","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,110,150
"Urien","HP Dangerous Headbutt",-2,"d,u+HP","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,120,150
"Urien","EX Dangerous Headbutt",-17,"d,u+PP","False","False","False","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,80,80
"Urien","LP Metallic Sphere",-7,"qcf+LP","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","LP Metallic Sphere (hold)",4,"qcf+LP (hold)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,120
"Urien","MP Metallic Sphere",-7,"qcf+MP","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","MP Metallic Sphere (hold)",2,"qcf+MP (hold)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,120
"Urien","EX Metallic Sphere Ground",2,"qcf+LPMP or LPHP","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,120
"Urien","EX Metallic Sphere Ground (hold)",13,"qcf+LPMP or LPHP (hold)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,120,150
"Urien","LP Metallic Sphere (V-Skill 2)",-2,"qcf+LP (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","LP Metallic Sphere (hold) (V-Skill 2)",-2,"qcf+LP (hold) (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,60,100
"Urien","MP Metallic Sphere (V-Skill 2)",-2,"qcf+MP (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,120
"Urien","MP Metallic Sphere (hold) (V-Skill 2)",-2,"qcf+MP (hold) (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,90,120
"Urien","EX Metallic Sphere Ground (V-Skill 2)",12,"qcf+LPMP or LPHP (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,95,140
"Urien","EX Metallic Sphere Ground (hold) (V-Skill 2)",12,"qcf+LPMP or LPHP (hold) (VS2)","False","False","True","special",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,95,140
"Urien","Dominate Crush",-47,"qcf,qcf+P","False","False","False","super",1025,1050,900,600,16,25,0.0435,0.03,0.25,0.85,340,0
"Vega","Stand LP (no claw)",3,"LP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,30,70
"Vega","Stand MP (no claw)",1,"MP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,100
"Vega","Stand HP (no claw)",-1,"HP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,90,150
"Vega","Stand LP (claw)",1,"LP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,30,70
"Vega","Stand MP (claw)",2,"MP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,70,100
"Vega","Stand HP (claw)",-2,"HP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","Stand LK",2,"LK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,30,70
"Vega","Stand MK",2,"MK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,100
"Vega","Stand HK",-1,"HK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","Crouch LP (no claw)",2,"d+LP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,30,70
"Vega","Crouch MP (no claw)",2,"d+MP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,100
"Vega","Crouch HP (no claw)",3,"d+HP (no claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","Crouch LP (claw)",2,"d+LP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,30,70
"Vega","Crouch MP (claw)",1,"d+MP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,100
"Vega","Crouch HP (claw)",3,"d+HP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","Crouch LK",0,"d+LK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,20,70
"Vega","Crouch MK",2,"d+MK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,50,100
"Vega","Crouch HK",-13,"d+HK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,90,150
"Vega","Mercury Shard",-7,"f+MK","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,100
"Vega","Buster Claw (claw)",-14,"f+HP (claw)","False","False","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","Reverse Claw (claw)",-10,"HP > HP (claw)","False","True","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,134,222
"Vega","Matador Flash (claw)",-10,"HP > HP > MP+MK (VS1) (claw)","False","True","False","vskill",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,182,284
"Vega","Matador Blitz (no claw)",-3,"MP > HK (no claw)","False","True","False","normal",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,114,172
"Vega","Matador Blitz 2nd (no claw)",-13,"MP > HK > MP+MK (no claw)","False","True","False","vskill",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,132,172
"Vega","Matador Turn (attack)",-13,"MP+MK (VS1) (hold)","False","False","False","vskill",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,90,100
"Vega","Cosmic Smart",-6,"MP+MK (VS2) > K","False","True","False","vskill",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,70,100
"Vega","Bloody Kiss - Torero",-2,"HP+HK (VT1)","False","False","True","vtrigger",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,140,150
"Vega","Bloody Kiss - Rojo",-22,"d+HP+HK (VT1)","False","False","True","vtrigger",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,180,200
"Vega","Bloody Kiss - Azul",2,"HP+HK during forward jump (VT1)","True","False","True","vtrigger",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,140,150
"Vega","Beautiful Severance",-2,"MK+HP","False","True","False","vbreak",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,60,0
"Vega","Flying Barcelona Attack (no claw)",1,"f,d,df+K, then P (no claw)","True","True","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,100
"Vega","Flying Barcelona Attack (claw)",3,"f,d,df+K, then P (claw)","True","True","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,120,150
"Vega","EX Flying Barcelona Attack (no claw)",1,"f,d,df+2K, then P (no claw)","True","True","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,120,200
"Vega","EX Flying Barcelona Attack (claw)",1,"f,d,df+2K, then P (claw)","True","True","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,120,200
"Vega","Izuna Drop",35,"f,d,df+K, then LP+LK","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,150,200
"Vega","LK Crimson Terror",-6,"qcf+LK","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,150
"Vega","MK Crimson Terror",-7,"qcf+MK","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,100,150
"Vega","HK Crimson Terror",-8,"qcf+HK","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,120,200
"Vega","EX Crimson Terror",-2,"qcf+KK","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,120,120
"Vega","LP Aurora Spin Edge",-7,"qcb+LP","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,100,200
"Vega","MP Aurora Spin Edge",-6,"qcb+MP","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,100,200
"Vega","HP Aurora Spin Edge",-4,"qcb+HP","False","False","False","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,100,200
"Vega","EX Aurora Spin Edge",-3,"qcb+PP","False","False","True","special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,150,200
"Vega","Sky High Claw",-17,"d,u+P","False","False","False","movement-special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,80,100
"Vega","EX Sky High Claw",-11,"d,u+PP","False","False","False","movement-special",1025,975,600,600,17,21,0.055,0.045,0.4087,0.8557,100,100
